id,meter_id,units,voltage,temperature,power_factor,load_kw,frequency_hz,date,hour,day_of_week,is_weekend,voltage_status,voltage_flag,pf_issue,high_temp,load_intensity
648,MTR0000579,7.667,211.35,36.12,0.966,1.393,50.375,2025-04-16 23:55:15.481562,23,2,0,normal,1,0,0,5.503908801803289
649,MTR0000216,20.968,245.26,35.47,0.993,4.066,49.683,2024-12-10 19:54:51.095991,19,1,0,normal,1,0,0,5.156898286034713
650,MTR0000278,18.827,241.62,21.51,0.804,6.236,50.305,2024-12-29 09:16:08.054218,9,6,1,normal,1,1,0,3.01907790398027
651,MTR0000224,14.983,235.73,28.16,0.861,9.559,49.986,2025-01-07 08:25:20.084860,8,1,0,normal,1,0,0,1.5674217309114649
652,MTR0000060,44.601,237.39,33.16,0.973,6.703,50.26,2025-02-20 02:28:58.574312,2,3,0,normal,1,0,0,6.653876392844409
653,MTR0000512,5.316,230.15,20.58,0.771,7.963,50.235,2025-07-15 15:26:15.153036,15,1,0,normal,1,1,0,0.6675867542549865
654,MTR0000739,42.087,219.39,37.84,0.892,3.446,50.432,2025-06-14 02:55:12.739178,2,5,1,normal,1,0,0,12.213255330077393
655,MTR0000754,37.029,217.72,35.5,0.803,9.248,50.242,2025-02-13 17:07:28.610460,17,3,0,normal,1,1,0,4.0039965354708755
656,MTR0000147,5.337,221.06,37.93,0.975,3.126,50.374,2024-12-09 20:01:29.797884,20,0,0,normal,1,0,0,1.707288204452321
657,MTR0000390,5.109,212.27,24.68,0.796,8.273,50.088,2025-03-22 10:59:59.702087,10,5,1,normal,1,1,0,0.6175503232801605
658,MTR0000781,30.825,221.81,36.6,0.841,0.096,50.382,2024-12-26 06:44:27.716281,6,3,0,normal,1,1,0,321.06030621810226
659,MTR0000719,21.179,213.99,37.24,0.954,0.113,49.512,2025-07-19 05:32:27.463536,5,5,1,normal,1,0,0,187.4081939651358
660,MTR0000243,37.975,235.87,28.79,0.998,9.849,50.239,2025-06-18 01:09:07.092250,1,2,0,normal,1,0,0,3.855717478203393
661,MTR0000146,17.552,222.04,22.47,0.806,4.625,49.55,2024-11-29 21:33:46.265079,21,4,0,normal,1,1,0,3.7950188215809266
662,MTR0000872,13.376,243.56,35.11,0.767,1.521,49.872,2024-11-21 18:29:10.098540,18,3,0,normal,1,1,0,8.794156514421338
663,MTR0000114,20.566,217.79,28.79,0.84,3.693,49.862,2025-05-07 11:14:46.443179,11,2,0,normal,1,1,0,5.568899082320383
664,MTR0000872,28.557,237.52,21.53,0.797,6.472,50.129,2025-03-04 22:10:22.401602,22,1,0,normal,1,1,0,4.412385024126971
665,MTR0000949,25.511,218.73,21.43,0.895,4.216,50.298,2025-05-24 13:47:15.791798,13,5,1,normal,1,0,0,6.050981852509838
666,MTR0000294,47.949,217.57,36.5,0.88,5.456,50.241,2025-04-22 14:25:27.996477,14,1,0,normal,1,0,0,8.788290344042624
667,MTR0000541,13.083,211.35,21.33,0.782,0.301,50.379,2025-02-01 16:48:02.222214,16,5,1,normal,1,1,0,43.46367230324574
668,MTR0000665,46.431,230.29,29.63,0.871,5.376,50.078,2025-10-17 17:04:26.271230,17,4,0,normal,1,0,0,8.636702684704828
669,MTR0000729,20.057,217.9,34.33,0.972,9.031,49.553,2025-11-13 03:20:47.251298,3,3,0,normal,1,0,0,2.22090330981806
670,MTR0000285,44.402,235.13,27.16,0.838,6.184,49.726,2024-12-06 22:18:30.263669,22,4,0,normal,1,1,0,7.180130691897329
671,MTR0000961,19.146,233.91,28.92,0.854,9.099,50.208,2025-05-21 13:33:42.080382,13,2,0,normal,1,0,0,2.104184960781448
672,MTR0000519,3.774,218.13,25.36,0.902,6.869,50.381,2025-01-12 15:17:29.522866,15,6,1,normal,1,0,0,0.5494241528255164
673,MTR0000604,10.006,219.33,24.24,0.996,2.715,50.166,2025-07-08 00:37:40.769281,0,1,0,normal,1,0,0,3.6854376226975223
674,MTR0000918,28.065,230.81,36.05,0.898,3.004,49.783,2025-05-23 18:50:56.592390,18,4,0,normal,1,0,0,9.342512175392226
675,MTR0000065,29.304,219.51,37.4,0.827,7.791,50.136,2025-02-17 10:34:45.155957,10,0,0,normal,1,1,0,3.761258168068068
676,MTR0000957,30.017,225.31,26.83,0.782,7.931,49.918,2025-04-26 22:16:22.599358,22,5,1,normal,1,1,0,3.784763857314516
677,MTR0000646,20.909,221.01,36.79,0.854,9.542,50.201,2025-09-26 14:23:34.527805,14,4,0,normal,1,0,0,2.1912573975504115
678,MTR0000927,38.975,228.46,27.41,0.892,1.945,50.186,2024-12-18 22:36:23.272755,22,2,0,normal,1,0,0,20.038457385823207
679,MTR0000433,3.494,212.31,37.29,0.908,0.832,49.529,2024-11-30 11:39:57.220072,11,5,1,normal,1,0,0,4.199468756385141
680,MTR0000005,40.275,229.16,31.17,0.893,5.242,50.491,2025-10-30 14:37:26.398511,14,3,0,normal,1,0,0,7.68312155070288
681,MTR0000889,36.528,221.84,25.99,0.938,4.263,50.461,2025-09-15 20:14:31.097503,20,0,0,normal,1,0,0,8.568593552442993
682,MTR0000286,10.513,229.15,21.13,0.941,8.774,49.747,2024-12-02 07:26:52.572993,7,0,0,normal,1,0,0,1.1981978593596316
683,MTR0000367,22.606,220.27,27.09,0.827,1.016,49.613,2025-05-25 22:24:07.067158,22,6,1,normal,1,1,0,22.24978100609246
684,MTR0000628,48.467,230.95,22.5,0.791,6.167,49.864,2025-01-19 14:14:00.775503,14,6,1,normal,1,1,0,7.8590759541495805
685,MTR0000943,17.44,224.92,37.55,0.876,1.382,49.946,2025-02-21 06:48:16.908794,6,4,0,normal,1,0,0,12.619300873365606
686,MTR0000284,20.768,236.41,36.04,0.879,2.676,50.168,2025-05-22 04:39:17.836186,4,3,0,normal,1,0,0,7.760808068729189
687,MTR0000454,48.319,217.73,22.12,0.971,0.389,49.911,2024-12-08 11:31:06.594209,11,6,1,normal,1,0,0,124.2101745456415
688,MTR0000285,6.017,238.81,28.64,0.76,7.872,50.247,2025-09-14 20:08:13.738783,20,6,1,normal,1,1,0,0.7643537038189739
689,MTR0000342,0.747,214.43,25.19,0.812,1.028,49.792,2025-07-14 08:18:23.457838,8,0,0,normal,1,1,0,0.7266466279510899
690,MTR0000324,13.023,244.12,37.65,0.939,6.682,49.817,2025-03-12 09:48:57.436358,9,2,0,normal,1,0,0,1.9489644582992243
691,MTR0000180,42.508,249.42,28.17,0.908,6.498,50.39,2025-01-04 14:02:27.714496,14,5,1,normal,1,0,0,6.541695072799212
692,MTR0000410,6.292,247.13,23.78,0.819,0.043,50.263,2025-03-30 14:26:59.563870,14,6,1,normal,1,1,0,146.2915601023018
693,MTR0000023,30.457,239.51,28.26,0.799,3.263,50.368,2025-06-12 01:02:59.082778,1,3,0,normal,1,1,0,9.334019816059406
694,MTR0000102,4.237,238.09,27.04,0.786,0.969,50.407,2024-12-28 10:10:26.987100,10,5,1,normal,1,1,0,4.372503895728631
695,MTR0000270,40.637,226.92,20.67,0.837,6.857,50.487,2025-06-21 19:29:36.265249,19,5,1,normal,1,1,0,5.926343989581465
696,MTR0000324,30.025,233.46,23.21,0.896,9.536,49.587,2025-07-15 17:53:59.859073,17,1,0,normal,1,0,0,3.148591496862944
697,MTR0000767,27.864,236.03,33.08,0.769,0.505,49.679,2025-03-30 04:32:14.614255,4,6,1,normal,1,1,0,55.17514504663274
698,MTR0000079,28.224,236.89,21.93,0.773,0.985,50.499,2025-11-04 07:00:40.223174,7,1,0,normal,1,1,0,28.65351620795728
699,MTR0000486,32.33,224.97,36.41,0.756,0.553,50.319,2025-09-17 16:01:39.543561,16,2,0,normal,1,1,0,58.46187229887344
700,MTR0000773,5.284,211.56,26.8,0.966,6.756,50.056,2024-12-04 13:01:55.393038,13,2,0,normal,1,0,0,0.782118439729959
701,MTR0000793,42.387,234.12,37.16,0.802,2.463,50.376,2025-04-14 04:13:55.498498,4,0,0,normal,1,1,0,17.209430737187425
702,MTR0000533,41.508,218.97,30.31,0.91,3.338,50.01,2025-05-02 04:21:04.741051,4,4,0,normal,1,0,0,12.434953759874896
703,MTR0000402,0.344,220.99,38.8,0.921,8.796,49.641,2025-04-21 04:50:08.697233,4,0,0,normal,1,0,0,0.039108641304409615
704,MTR0000653,29.038,218.97,22.05,0.841,9.865,49.559,2025-03-05 19:18:52.600598,19,2,0,normal,1,1,0,2.94353477594042
705,MTR0000798,1.84,243.02,30.0,0.827,0.127,50.482,2025-09-27 14:16:52.464870,14,5,1,normal,1,1,0,14.487048263916227
706,MTR0000731,23.828,224.09,31.28,0.855,0.963,50.41,2025-07-30 18:48:14.088288,18,2,0,normal,1,0,0,24.743252925722476
707,MTR0000792,16.052,247.93,28.94,0.774,6.506,50.259,2025-07-22 00:11:51.354932,0,1,0,normal,1,1,0,2.4672571975757798
708,MTR0000129,28.511,228.41,35.34,0.787,3.613,49.656,2025-06-22 21:52:08.735944,21,6,1,normal,1,1,0,7.891204286730455
709,MTR0000022,41.342,246.79,39.24,0.848,6.788,50.272,2024-11-28 12:32:50.617851,12,3,0,normal,1,1,0,6.090444769527446
710,MTR0000287,26.253,222.97,27.04,0.882,2.186,50.39,2025-06-06 23:08:30.310661,23,4,0,normal,1,0,0,12.009551648894561
711,MTR0000753,23.324,234.16,22.32,0.906,0.678,50.195,2025-02-28 22:16:03.677369,22,4,0,normal,1,0,0,34.40067255645197
712,MTR0000080,33.68,237.21,32.16,0.973,3.491,50.421,2024-11-19 09:10:34.785462,9,1,0,normal,1,0,0,9.647637789636809
713,MTR0000822,25.818,227.89,38.79,0.986,2.347,50.173,2024-12-11 15:26:53.176120,15,2,0,normal,1,0,0,11.000379205883231
714,MTR0000610,32.193,230.03,34.12,0.982,7.423,49.801,2025-09-11 20:56:13.711330,20,3,0,normal,1,0,0,4.3369199287081655
715,MTR0000644,24.653,221.05,37.52,0.917,4.063,50.135,2025-08-09 13:03:25.054678,13,5,1,normal,1,0,0,6.067669043393938
716,MTR0000450,23.974,218.43,20.8,0.943,7.062,50.104,2025-10-23 19:54:21.542974,19,3,0,normal,1,0,0,3.3947842044970202
717,MTR0000227,24.789,228.49,32.66,0.8,4.916,50.021,2025-01-24 00:43:35.727877,0,4,0,normal,1,1,0,5.042503981887751
718,MTR0000952,37.684,239.81,31.74,0.993,9.845,49.64,2025-05-26 11:35:56.977347,11,0,0,normal,1,0,0,3.8277259240975883
719,MTR0000127,35.761,223.52,21.76,0.976,2.647,49.946,2025-09-17 21:59:11.056294,21,2,0,normal,1,0,0,13.509960294823218
720,MTR0000851,45.325,210.17,20.62,0.926,2.491,49.849,2025-01-03 05:08:47.790249,5,4,0,normal,1,0,0,18.195430769045487
721,MTR0000210,36.901,210.81,24.39,0.848,4.066,50.11,2025-09-18 07:19:21.647215,7,3,0,normal,1,1,0,9.075481860595524
722,MTR0000691,20.202,223.07,34.15,0.805,1.704,50.192,2025-05-26 14:31:27.916163,14,0,0,normal,1,1,0,11.855564227909461
723,MTR0000268,45.873,211.85,25.75,0.89,9.27,50.135,2025-04-29 13:12:15.263929,13,1,0,normal,1,0,0,4.948538351091315
724,MTR0000896,20.923,233.62,24.15,0.969,1.522,49.963,2025-10-05 08:44:56.173604,8,6,1,normal,1,0,0,13.746953042358458
725,MTR0000483,3.902,231.59,33.16,0.964,0.809,49.802,2024-11-23 01:19:48.950175,1,5,1,normal,1,0,0,4.823178947108194
726,MTR0000433,23.95,220.17,26.94,0.756,7.837,49.939,2025-07-23 00:23:07.276135,0,2,0,normal,1,1,0,3.0560124333132155
727,MTR0000075,3.718,246.98,22.53,0.778,6.869,50.399,2025-10-21 09:17:36.724837,9,1,0,normal,1,1,0,0.5412715951789269
728,MTR0000696,21.305,228.25,23.21,0.875,2.186,49.938,2025-05-30 06:43:40.090131,6,4,0,normal,1,0,0,9.746067035374953
729,MTR0000121,21.753,213.96,28.33,0.891,7.243,49.926,2025-08-30 21:38:30.688331,21,5,1,normal,1,0,0,3.003309397612319
730,MTR0000362,19.16,217.77,27.29,0.878,7.66,50.01,2025-08-17 12:25:14.106294,12,6,1,normal,1,0,0,2.501302217621126
731,MTR0000649,35.061,234.65,24.85,0.799,3.372,50.099,2024-11-30 07:45:13.895143,7,5,1,normal,1,1,0,10.397655997461454
732,MTR0000008,28.352,241.81,29.44,0.863,6.907,49.59,2025-02-28 01:23:43.531911,1,4,0,normal,1,0,0,4.1048152529097255
733,MTR0000596,11.231,243.8,36.34,0.76,7.82,49.873,2025-07-15 20:07:03.868215,20,1,0,normal,1,1,0,1.436187421755215
734,MTR0000984,7.33,236.29,33.57,0.969,6.373,50.213,2025-04-09 11:38:41.336191,11,2,0,normal,1,0,0,1.1501629528276278
735,MTR0000779,17.974,237.71,31.91,0.907,5.424,50.274,2024-12-03 20:45:44.381886,20,1,0,normal,1,0,0,3.3137844509873693
736,MTR0000764,31.938,234.53,36.68,0.892,9.831,49.52,2025-10-06 02:14:40.091279,2,0,0,normal,1,0,0,3.2486997775406596
737,MTR0000930,45.246,221.18,26.41,0.782,1.431,49.969,2025-05-03 07:35:55.741985,7,5,1,normal,1,1,0,31.61822768534112
738,MTR0000608,29.389,217.21,25.68,0.811,4.213,49.958,2025-05-10 21:33:40.964425,21,5,1,normal,1,1,0,6.975772666098585
739,MTR0000035,0.273,241.2,31.66,0.858,0.343,50.467,2025-05-14 05:39:35.011588,5,2,0,normal,1,0,0,0.7958951634063146
740,MTR0000323,10.145,240.89,23.46,0.964,8.234,49.891,2025-05-11 01:41:07.912728,1,6,1,normal,1,0,0,1.2320849743927929
741,MTR0000317,27.677,217.84,39.31,0.834,8.378,49.932,2025-03-18 15:18:07.656826,15,1,0,normal,1,1,0,3.3035291196835526
742,MTR0000821,15.128,224.09,37.12,0.963,3.734,49.78,2025-03-15 12:14:47.800022,12,5,1,normal,1,0,0,4.0514085393451005
743,MTR0000191,30.51,212.89,25.45,0.985,9.564,50.142,2025-03-31 21:24:53.804708,21,0,0,normal,1,0,0,3.1900844938472463
744,MTR0000383,49.59,228.99,20.91,0.846,2.473,49.689,2025-07-28 19:20:36.234123,19,0,0,normal,1,1,0,20.052486645828363
745,MTR0000112,49.179,231.81,39.93,0.984,2.534,49.959,2024-11-23 22:54:05.786428,22,5,1,normal,1,0,0,19.40757929132087
746,MTR0000590,14.049,248.94,25.53,0.945,7.403,49.583,2024-11-26 08:33:34.525131,8,1,0,normal,1,0,0,1.897741594297455
747,MTR0000692,34.721,243.78,31.04,0.774,8.608,50.285,2025-02-08 05:38:51.760591,5,5,1,normal,1,1,0,4.033568734237065
748,MTR0000915,15.354,232.53,33.86,0.853,4.896,49.556,2025-07-17 16:25:34.807067,16,3,0,normal,1,0,0,3.1360230064889576
749,MTR0000790,27.479,213.45,35.71,0.779,3.583,50.16,2025-10-30 10:26:48.427882,10,3,0,normal,1,1,0,7.669250155595434
750,MTR0000773,5.848,234.35,24.56,0.899,7.539,50.491,2025-07-05 16:17:05.940734,16,5,1,normal,1,0,0,0.7756986660052182
751,MTR0000857,18.662,211.17,22.97,0.77,6.448,49.528,2025-10-28 20:36:53.496911,20,1,0,normal,1,1,0,2.894226280666438
752,MTR0000873,18.245,220.64,34.83,0.775,2.493,49.585,2024-11-19 20:38:48.121506,20,1,0,normal,1,1,0,7.318462420928918
753,MTR0000060,1.257,226.39,33.86,0.899,7.244,50.463,2025-08-22 04:24:29.839220,4,4,0,normal,1,0,0,0.17352267597642743
754,MTR0000767,32.482,211.94,35.26,0.81,2.604,49.501,2025-09-10 09:11:14.740285,9,2,0,normal,1,1,0,12.473838426119714
755,MTR0000854,14.127,246.86,33.58,0.858,1.329,49.61,2024-12-20 10:29:26.907211,10,4,0,normal,1,0,0,10.629716856908527
756,MTR0000478,36.355,247.04,39.0,0.944,6.833,50.051,2024-12-05 12:30:16.380896,12,3,0,normal,1,0,0,5.320495652721128
757,MTR0000598,0.098,218.19,25.13,0.878,2.131,50.427,2025-01-01 05:00:26.421186,5,2,0,normal,1,0,0,0.04598758335249483
758,MTR0000692,3.383,245.73,39.15,0.818,5.353,49.593,2025-05-22 03:10:07.824964,3,3,0,normal,1,1,0,0.6319808855204829
759,MTR0000127,24.16,237.33,38.9,0.901,4.952,50.097,2025-05-13 11:56:58.316567,11,1,0,normal,1,0,0,4.878826981367163
760,MTR0000766,21.312,232.21,32.97,0.995,4.149,50.435,2024-12-21 05:15:15.930730,5,5,1,normal,1,0,0,5.136647055562653
761,MTR0000575,46.035,239.02,21.5,0.854,3.595,50.234,2025-03-08 09:58:25.325359,9,5,1,normal,1,0,0,12.805249498610571
762,MTR0000959,2.785,222.04,34.24,0.863,0.543,50.361,2025-07-27 00:28:31.404077,0,6,1,normal,1,0,0,5.1288189904421655
763,MTR0000339,25.363,236.03,21.37,0.865,6.547,50.39,2025-07-11 00:55:43.317226,0,4,0,normal,1,0,0,3.873982168959571
764,MTR0000479,47.499,235.35,30.86,0.95,5.084,49.926,2025-02-23 08:12:01.827814,8,6,1,normal,1,0,0,9.342821906329847
765,MTR0000668,13.845,233.42,33.36,0.889,3.087,50.405,2025-07-07 22:22:08.218484,22,0,0,normal,1,0,0,4.484922303458687
766,MTR0000132,43.942,223.48,30.5,0.998,6.36,50.366,2025-09-04 01:06:59.046381,1,3,0,normal,1,0,0,6.909108633476992
767,MTR0000938,35.202,232.32,34.84,0.951,1.311,50.012,2025-08-19 22:54:21.671483,22,1,0,normal,1,0,0,26.851053767705814
768,MTR0000806,12.837,239.29,31.59,0.813,9.302,50.051,2025-03-16 01:08:41.844717,1,6,1,normal,1,1,0,1.3800243173249653
769,MTR0000397,24.276,220.48,26.77,0.819,1.59,50.043,2024-11-27 07:06:47.663347,7,2,0,normal,1,1,0,15.267828504223242
770,MTR0000468,37.27,244.4,27.89,0.787,5.921,49.799,2025-11-14 18:59:59.349031,18,4,0,normal,1,1,0,6.294534209535199
771,MTR0000632,28.944,237.46,31.63,0.85,9.307,49.665,2025-07-20 22:32:58.078850,22,6,1,normal,1,0,0,3.10991392509517
772,MTR0000650,28.869,232.97,33.32,0.877,6.983,49.556,2025-05-09 10:41:12.133949,10,4,0,normal,1,0,0,4.134177095550487
773,MTR0000224,6.493,226.18,38.01,0.752,0.967,49.693,2025-01-22 05:46:48.466116,5,2,0,normal,1,1,0,6.714511742381156
774,MTR0000308,36.573,233.95,25.27,0.998,5.837,50.248,2024-11-20 12:39:10.489701,12,2,0,normal,1,0,0,6.265707956642186
775,MTR0000429,14.128,235.86,28.04,0.759,2.682,50.414,2025-11-03 11:03:38.469233,11,0,0,normal,1,1,0,5.267691022777693
776,MTR0000483,38.22,226.24,34.53,0.771,6.849,50.268,2025-01-19 23:14:01.603756,23,6,1,normal,1,1,0,5.5803685496152
777,MTR0000669,27.317,239.8,29.78,0.951,7.761,49.702,2025-03-22 15:55:10.541323,15,5,1,normal,1,0,0,3.5197738438682595
778,MTR0000042,35.687,242.41,23.6,0.884,6.666,49.539,2025-06-10 05:19:56.106275,5,1,0,normal,1,0,0,5.353577327366745
779,MTR0000347,41.817,237.1,21.79,0.849,9.537,49.689,2025-11-05 19:13:51.596836,19,2,0,normal,1,1,0,4.384707576064196
780,MTR0000200,20.508,243.08,33.16,0.934,9.618,49.697,2025-06-25 20:48:59.254440,20,2,0,normal,1,0,0,2.132249810511738
781,MTR0000345,23.667,236.77,21.97,0.87,5.258,49.827,2024-11-24 01:04:55.200155,1,6,1,normal,1,0,0,4.50113255775474
782,MTR0000717,33.836,211.07,35.98,0.795,8.219,49.56,2025-08-30 18:23:01.337399,18,5,1,normal,1,1,0,4.116797521842655
783,MTR0000067,28.499,236.06,38.14,0.887,9.048,49.929,2025-05-28 05:31:42.010052,5,2,0,normal,1,0,0,3.1497533711832766
784,MTR0000037,41.709,237.72,23.39,0.964,7.975,50.434,2025-07-11 14:32:47.806333,14,4,0,normal,1,0,0,5.229962094091419
785,MTR0000058,7.011,243.92,30.2,0.994,6.246,50.062,2025-03-24 15:28:55.341412,15,0,0,normal,1,0,0,1.1224765890544524
786,MTR0000390,28.723,245.42,24.75,0.762,0.917,49.929,2025-02-18 05:36:19.887748,5,1,0,normal,1,1,0,31.32245013685783
787,MTR0000222,36.29,247.7,23.02,0.892,6.66,50.328,2025-02-19 19:11:03.880127,19,2,0,normal,1,0,0,5.448940767356206
788,MTR0000118,45.808,213.64,31.93,0.806,4.413,50.412,2025-08-26 07:07:43.612984,7,1,0,normal,1,1,0,10.38021667750583
789,MTR0000872,21.947,213.06,29.68,0.998,2.105,50.407,2025-10-17 00:40:38.689664,0,4,0,normal,1,0,0,10.426078735968
790,MTR0000486,34.226,239.2,33.7,0.763,0.21,50.396,2025-03-29 22:32:26.294170,22,5,1,normal,1,1,0,162.97319175277366
791,MTR0000094,27.653,246.89,25.27,0.835,6.863,50.284,2024-11-23 00:48:36.024574,0,5,1,normal,1,1,0,4.029281612586897
792,MTR0000344,28.046,245.6,30.71,0.985,2.28,49.815,2024-12-30 05:36:59.980104,5,0,0,normal,1,0,0,12.300823242003325
793,MTR0000955,5.627,226.21,32.35,0.792,9.952,50.087,2025-09-14 09:01:36.641671,9,6,1,normal,1,1,0,0.5654134189977703
794,MTR0000037,9.649,244.57,23.34,0.927,1.881,49.789,2025-08-08 12:19:25.440525,12,4,0,normal,1,0,0,5.129690963897055
795,MTR0000287,21.903,236.85,26.71,0.794,2.939,49.729,2025-09-07 07:45:21.462484,7,6,1,normal,1,1,0,7.452509518511334
796,MTR0000661,10.16,220.8,27.83,0.825,0.17,50.46,2025-08-06 21:38:53.456219,21,2,0,normal,1,1,0,59.761190518204806
797,MTR0000739,16.573,249.06,30.64,0.936,2.201,49.561,2025-05-28 06:46:24.034768,6,2,0,normal,1,0,0,7.529724989891005
798,MTR0000982,16.556,213.34,39.97,0.791,8.631,50.104,2025-03-30 18:57:58.617150,18,6,1,normal,1,1,0,1.918199608157099
799,MTR0000783,11.13,236.73,31.46,0.871,0.395,50.338,2025-08-17 02:47:46.397619,2,6,1,normal,1,0,0,28.17650186071239
800,MTR0000317,38.134,230.77,33.67,0.846,8.3,50.458,2025-07-12 21:41:50.035109,21,5,1,normal,1,1,0,4.5944522958406075
801,MTR0000423,45.311,238.08,26.15,0.854,8.216,50.418,2025-05-07 11:24:38.290579,11,2,0,normal,1,0,0,5.514964076236519
802,MTR0000221,30.148,245.76,20.01,0.85,7.743,49.715,2025-10-11 03:28:32.534677,3,5,1,normal,1,0,0,3.8935762707267587
803,MTR0000978,18.452,217.24,30.37,0.907,0.077,49.704,2025-08-14 11:38:45.828255,11,3,0,normal,1,0,0,239.60524607193875
804,MTR0000790,2.595,224.68,32.25,0.921,0.736,50.302,2025-10-20 18:58:16.015591,18,0,0,normal,1,0,0,3.5257673129441183
805,MTR0000618,13.056,220.45,24.41,0.986,6.808,49.666,2025-08-20 04:37:35.477264,4,2,0,normal,1,0,0,1.917741013893928
806,MTR0000947,29.358,220.0,21.05,0.959,1.871,50.396,2025-05-26 21:13:49.228023,21,0,0,normal,1,0,0,15.690990427629997
807,MTR0000730,31.753,232.26,26.68,0.847,3.351,49.981,2025-03-10 02:20:17.533630,2,0,0,normal,1,1,0,9.47565062473702
808,MTR0000310,2.132,218.48,30.47,0.798,5.442,50.358,2025-11-16 15:04:14.000494,15,6,1,normal,1,1,0,0.39176701255602253
809,MTR0000547,5.604,243.47,20.63,0.779,6.05,50.47,2025-09-03 14:00:01.361721,14,2,0,normal,1,1,0,0.9262794606951064
810,MTR0000634,31.446,247.96,29.33,0.888,6.303,50.134,2025-02-18 03:51:39.468542,3,1,0,normal,1,0,0,4.989044916635069
811,MTR0000576,19.05,224.72,20.88,0.816,2.742,50.157,2025-03-08 05:09:05.411904,5,5,1,normal,1,1,0,6.947458251428697
812,MTR0000193,37.41,239.09,34.7,0.98,5.185,50.411,2025-06-25 01:04:06.330976,1,2,0,normal,1,0,0,7.215029479210262
813,MTR0000219,39.042,211.71,31.3,0.891,5.893,50.352,2025-02-13 14:47:06.295579,14,3,0,normal,1,0,0,6.62513723886435
814,MTR0000920,34.396,216.08,27.69,0.776,2.636,49.677,2025-05-28 07:41:46.891797,7,2,0,normal,1,1,0,13.04850892067936
815,MTR0000957,2.396,236.84,33.96,0.991,6.7,50.468,2025-09-07 09:34:12.334346,9,6,1,normal,1,0,0,0.35761140655013945
816,MTR0000431,17.719,214.28,31.61,0.807,1.066,49.623,2025-04-29 04:53:50.250144,4,1,0,normal,1,1,0,16.621795292727086
817,MTR0000070,23.923,244.91,37.73,0.892,7.573,49.838,2025-05-30 00:12:32.275406,0,4,0,normal,1,0,0,3.158981699482768
818,MTR0000592,29.148,214.16,34.96,0.861,6.966,50.391,2024-12-12 01:18:09.512591,1,3,0,normal,1,0,0,4.184317851969779
819,MTR0000640,44.091,222.46,23.84,0.875,5.363,50.104,2025-03-09 14:16:41.790633,14,6,1,normal,1,0,0,8.2213160147007
820,MTR0000127,4.653,234.99,37.08,0.797,9.473,50.362,2024-12-09 15:40:13.054904,15,0,0,normal,1,1,0,0.491184955996035
821,MTR0000478,10.954,248.58,22.28,0.777,1.044,50.349,2025-01-13 22:30:27.032564,22,0,0,normal,1,1,0,10.492236664399766
822,MTR0000914,1.028,228.85,23.59,0.856,4.069,50.45,2025-11-07 20:42:56.536615,20,4,0,normal,1,0,0,0.25264130587046973
823,MTR0000263,26.209,245.56,29.49,0.783,2.391,50.169,2025-04-25 03:29:11.631542,3,4,0,normal,1,1,0,10.961476530838432
824,MTR0000541,9.554,232.12,39.77,0.831,5.499,49.702,2025-03-02 10:21:04.368700,10,6,1,normal,1,1,0,1.7374036417464238
825,MTR0000963,25.761,222.18,22.3,0.752,0.918,50.355,2025-08-01 11:21:59.415657,11,4,0,normal,1,1,0,28.061785819326587
826,MTR0000241,24.401,229.95,38.57,0.936,9.55,49.843,2025-05-15 05:28:27.117961,5,3,0,normal,1,0,0,2.5550758585593103
827,MTR0000054,26.894,244.89,36.06,0.849,8.787,49.626,2025-08-30 01:01:40.597461,1,5,1,normal,1,1,0,3.060654306755085
828,MTR0000769,5.848,243.16,30.82,0.927,3.217,49.828,2024-12-02 18:01:13.666254,18,0,0,normal,1,0,0,1.8178370598785827
829,MTR0000782,38.583,241.62,38.45,0.975,7.364,49.936,2025-03-07 04:58:38.880151,4,4,0,normal,1,0,0,5.2394008155882466
830,MTR0000281,15.516,211.43,24.65,0.871,9.091,49.5,2025-05-05 20:02:31.253312,20,0,0,normal,1,0,0,1.7067410551742879
831,MTR0000479,41.518,242.74,32.59,0.832,5.33,49.871,2025-07-03 15:35:19.697712,15,3,0,normal,1,1,0,7.789478818989084
832,MTR0000818,39.395,238.92,34.79,0.91,7.508,50.229,2025-01-31 13:44:44.166587,13,4,0,normal,1,0,0,5.2470628035924305
833,MTR0000090,4.5,217.26,29.05,0.771,9.716,49.951,2025-09-01 12:38:57.763344,12,0,0,normal,1,1,0,0.46315308444515807
834,MTR0000297,5.818,246.43,22.25,0.821,8.15,49.88,2025-06-07 23:50:22.375116,23,5,1,normal,1,1,0,0.7138641547679082
835,MTR0000418,42.255,236.82,33.41,0.858,3.439,50.263,2024-11-22 10:01:20.715288,10,4,0,normal,1,0,0,12.286966307163981
836,MTR0000986,21.596,246.64,22.36,0.835,5.44,49.546,2025-02-14 05:51:05.018506,5,4,0,normal,1,1,0,3.9698456436660963
